car,posx,posy,vitesse,distance,BS,start,end,lifetime,lineid,roadid,Theta,Cdistance,NewLoad
2206,6029.955533,4131.046488,11.193259,504.956093,1,30170,30174,4,3025610,302561,0.34473076,336.6485718,125
2814,6176.122922,3760.200341,2.06841,1156.154047,1,30171,30179,8,313180,31318,-0.162677529,187.8070788,125
2815,5564.189074,3493.89928,14.82217,1261.307006,1,30171,30223,52,31952150,3195215,-1.111893124,564.413651,125
2205,6065.385907,4136.408401,9.657416,781.99018,1,30172,30176,4,3025611,302561,0.335364593,344.2314619,125
2818,6100.503445,3747.23369,1.673453,529.731376,1,30172,30178,6,3147020,314702,-0.196170397,206.1446925,125
2819,5565.431313,3489.972534,12.266829,395.729936,1,30172,30218,46,31952151,3195215,-1.113285947,569.9669084,125
2825,5562.875302,3492.065931,9.883363,393.801578,1,30173,30247,74,31952150,3195215,-1.116352693,567.006398,125
2493,5611.050457,4298.252884,1.351945,413.840753,1,30174,30256,82,3216000,321600,1.028747765,573.1141247,125
145,6012.351698,4109.283762,17.484149,479.092754,1,30175,30251,76,3025610,302561,0.3233765,305.8714295,125
1417,6057.098194,4120.573477,12.514366,789.613402,1,30177,30255,78,3025610,302561,0.318539866,321.8374976,125
209,6032.277322,4118.034077,14.379165,500.799026,1,30179,30207,28,3025611,302561,0.326174434,318.2462437,125
2818,6173.272943,3783.426088,12.625909,593.036366,1,30182,30186,4,313180,31318,-0.135074241,154.9609124,125
2865,5570.590328,3839.469919,2.783959,49.111142,1,30182,30256,74,312560,31256,-0.257110918,75.70296655,125
1449,6006.476138,4111.039186,14.251137,768.534814,1,30183,30253,70,3025611,302561,0.328603544,308.353974,125
585,6006.416538,4107.595235,13.414069,771.390408,1,30183,30267,84,3025610,302561,0.323799068,303.4834918,125
698,6052.460718,4119.451938,14.456219,787.76584,1,30185,30263,78,3025610,302561,0.319076295,320.2514019,125
611,6120.081191,3792.25967,11.966058,1100.474671,1,30189,30235,46,31952160,3195216,-0.132981407,142.468341,125
2650,6161.804369,3800.622897,7.336025,578.985614,1,30190,30242,52,31952160,3195216,-0.115707067,130.6409519,125
2818,6102.72828,3792.244576,13.288052,522.034783,1,30192,30240,48,31952161,3195216,-0.136099907,142.4896871,125
1382,6176.684432,3755.624344,10.087402,601.756638,1,30195,30261,66,313180,31318,-0.168065205,194.2785159,125
2942,5540.5463,3995.019638,14.776583,761.398776,1,30196,30334,138,928871,92887,0.53143968,144.2775557,125
2944,5535.022039,3990.163298,16.368548,766.600867,1,30197,30333,136,3194032,319403,0.524293622,137.4096538,125
2948,5525.091951,3990.966103,11.413067,766.537933,1,30197,30343,146,3194031,319403,0.554763097,138.5449915,125
2949,5533.663175,3996.627633,10.925181,760.24566,1,30197,30343,146,3194030,319403,0.55627961,146.551604,125
2954,5524.868485,3994.318014,10.453708,126.740993,1,30198,30340,142,3194030,319403,0.570580224,143.2853095,125
2956,5535.34027,3990.24687,13.241711,118.136659,1,30199,30335,136,3194032,319403,0.523846318,137.5278425,125
2962,5532.580556,4303.113093,13.217652,421.902491,1,30200,30330,130,3184410,318441,1.187066839,579.9874982,125
1007,6152.903255,3745.185266,11.266678,1157.571722,1,30201,30263,62,3147020,314702,-0.185910712,209.0416015,131
488,6098.926554,3788.144514,12.638122,1094.019345,1,30201,30251,50,31952160,3195216,-0.142291414,148.2880504,131
2796,6176.62546,3756.104932,8.76066,1159.935145,1,30204,30210,6,313180,31318,-0.16750018,193.5988618,131
2979,5533.23902,3996.516243,13.276047,124.680229,1,30205,30341,136,3194030,319403,0.556940228,146.3940748,131
2981,5534.415891,3990.004114,15.874815,766.801013,1,30205,30331,126,3194032,319403,0.525149676,137.1845336,131
2987,5522.372333,3993.662486,10.062099,127.462865,1,30206,30348,142,3194030,319403,0.574882803,142.3582529,131
3005,5542.799378,4302.146762,15.901153,419.697413,1,30211,30409,198,3184410,318441,1.164974147,578.6208998,131
3006,5530.889161,3989.077941,11.448208,119.201877,1,30211,30343,132,3194032,319403,0.530238408,135.8747272,131
2796,6203.722812,3863.960642,16.825287,1083.650388,1,30214,30222,8,31952171,3195217,-0.034692142,41.06785393,131
3020,5574.057215,3496.343957,16.495662,1258.722587,1,30215,30259,44,31952152,3195215,-1.089698547,560.9563556,131
3038,5535.908308,3997.217239,13.084446,759.503176,1,30219,30331,112,3194030,319403,0.552829298,147.3854328,131
3027,5581.634213,4298.125473,11.153647,456.906036,1,30220,30302,82,3184410,318441,1.083596334,572.9339384,131
3039,5528.565147,3689.961284,10.585435,204.187346,1,30220,30248,28,3256400,325640,-0.898661005,287.1401059,131
2767,6171.143123,3800.888497,1.618745,1118.727826,1,30221,30237,16,1047610,104761,-0.114049083,130.2653368,131
3055,5534.204549,3996.769806,13.265247,760.066041,1,30222,30340,118,3194030,319403,0.555440509,146.752667,131
3056,5530.136926,3690.007712,10.014534,1066.509251,1,30222,30302,80,3256400,325640,-0.893827228,287.0744467,131
3060,5522.717708,3689.78856,10.24969,1067.149298,1,30223,30261,38,3256400,325640,-0.916954553,287.3843745,131
1688,6069.929825,3740.279399,15.873246,1123.778943,1,30227,30267,40,3147020,314702,-0.213938109,215.9795452,131
2815,6200.221499,3910.133975,15.359279,1043.953642,1,30227,30235,8,31952171,3195217,0.020560632,24.23109982,131
3084,5534.585193,3688.874472,12.937363,203.534258,1,30228,30318,90,3256400,325640,-0.883386486,288.6770901,131
1599,6112.158781,3790.718544,16.891096,1098.012055,1,30233,30273,40,31952160,3195216,-0.136408875,144.6478223,131
3112,5525.499496,4303.782705,12.02953,423.569673,1,30238,30240,2,3184410,318441,1.202549564,580.9344726,131
2564,6112.098165,3794.06585,14.92841,1095.04453,1,30240,30292,52,31952161,3195216,-0.132007845,139.9140167,131
1620,6177.17982,3805.134353,10.791705,593.577309,1,30245,30311,66,31952170,3195217,-0.108029808,124.2607897,131
1819,6171.520783,3806.116778,10.426291,1114.47024,1,30245,30311,66,1047631,104763,-0.107576839,122.8714309,131
2359,6110.563366,3744.1737,13.048792,540.24105,1,30246,30302,56,3147020,314702,-0.197542492,210.4721719,131
3112,5585.25893,4297.58522,0.029479,412.602181,1,30246,30302,56,3184410,318441,1.076078588,572.1699053,131
3166,5562.590298,3491.668211,14.259788,1263.567585,1,30251,30303,52,31952150,3195215,-1.117317317,567.568859,131
3170,5572.913616,3494.747769,11.656322,390.583635,1,30252,30282,30,31952152,3195215,-1.093607291,563.2137063,131
3174,5567.791953,3493.267507,12.557142,1261.878691,1,30252,30312,60,31952151,3195215,-1.105297782,565.3071129,131
3181,5568.00959,3499.230758,12.868396,386.339884,1,30254,30274,20,31952150,3195215,-1.098803401,556.8738025,131
2959,6175.424583,3765.891412,10.863586,598.398402,1,30256,30272,16,313180,31318,-0.155953232,179.758689,131
3194,5564.032172,3493.680327,11.293494,392.11539,1,30256,30278,22,31952150,3195215,-1.112426844,564.7232973,131
2493,5653.89752,4214.478293,14.670337,335.808924,1,30260,30328,68,3056600,305660,0.842178203,454.638962,131
2177,6202.431387,3890.955475,12.49963,613.460296,1,30261,30263,2,31952171,3195217,-0.002447264,2.891394984,131
854,6184.448789,3751.328172,9.374678,1168.033473,1,30261,30263,2,3147010,314701,-0.171605152,200.3542206,131
2599,6063.633467,4132.534508,14.736248,535.303895,1,30267,30269,2,3025612,302561,0.331181771,338.7529499,131
2765,6110.843169,3790.462621,12.514066,1097.608318,1,30267,30317,50,31952160,3195216,-0.136984802,145.009752,131
3243,5528.462314,3995.261808,14.752427,761.990014,1,30269,30411,142,3194030,319403,0.564579748,144.6200358,131
2107,6015.086177,4110.061709,14.698744,774.08215,1,30270,30332,62,3025610,302561,0.323184376,306.9716127,131
854,6127.293231,3797.019396,13.989936,1099.837994,1,30271,30317,46,31952161,3195216,-0.125577267,135.7370719,131
3262,5524.569181,3808.88751,11.275333,948.170053,1,30273,30375,102,3240620,324062,-0.490330758,118.9530241,131
3045,6119.617063,3795.527339,12.284036,1097.391782,1,30276,30336,60,31952161,3195216,-0.128794718,137.8471591,131
3280,5564.488877,3494.317651,15.157292,1260.883315,1,30276,30294,18,31952150,3195215,-1.11087246,563.821985,131
414,6039.120946,4116.273742,13.030067,782.550051,1,30277,30325,48,3025610,302561,0.320723727,315.7567541,131
1356,6020.161196,4114.934008,15.623959,488.640589,1,30279,30353,74,3025611,302561,0.327545266,313.8620841,131
3294,5524.778686,3994.294431,11.133903,126.766123,1,30279,30415,136,3194030,319403,0.570733055,143.2519581,131
1093,6140.846774,3796.382276,15.418378,558.916776,1,30281,30325,44,31952160,3195216,-0.124211059,136.6380956,131
178,6138.337297,3799.236024,15.743932,555.991839,1,30283,30337,54,31952161,3195216,-0.12096677,132.6022865,131
3311,5534.104494,4302.968983,11.311461,455.115342,1,30284,30320,36,3184410,318441,1.183753066,579.7836959,131
3313,5527.449215,4303.598332,11.698186,455.312818,1,30285,30305,20,3184410,318441,1.198272706,580.6737298,131
3320,5527.283191,3994.952152,13.710914,126.089017,1,30286,30412,126,3194030,319403,0.566523844,144.1821161,131
1320,5924.32806,4263.715409,15.085315,595.945274,1,30287,30297,10,3184400,318440,0.586962628,524.2707592,131
3325,5534.519572,3993.441939,12.364209,121.358029,1,30287,30413,126,3194031,319403,0.540113052,142.0463524,131
3326,5527.726474,3988.247372,13.18381,769.040275,1,30287,30407,120,3194032,319403,0.534964532,134.7001253,131
3328,5526.352076,3991.29703,12.909586,766.107301,1,30288,30386,98,3194031,319403,0.552720354,139.012993,131
3332,5595.453009,3795.961046,1.51929,89.272485,1,30289,30417,128,3240630,324063,-0.401671997,137.2338048,131
3335,5531.883405,3989.339045,13.099963,767.642194,1,30289,30409,120,3194032,319403,0.52878486,136.243984,131
3339,5524.359143,3994.184253,12.154183,763.390122,1,30290,30414,124,3194030,319403,0.571449005,143.0961429,131
2410,5905.313306,4264.996123,13.680793,584.317688,1,30292,30320,28,3184400,318440,0.604687316,526.0819623,131
3354,5523.614617,3993.988729,11.266542,127.097566,1,30293,30419,126,3194030,319403,0.572727338,142.8196302,131
3364,5527.171519,3994.922825,12.080425,762.428199,1,30295,30391,96,3194030,319403,0.566709197,144.1406414,131
3368,5568.425449,3488.483366,12.578192,397.050064,1,30296,30356,60,31952152,3195215,-1.108797211,572.07291,131
1309,5944.448329,4262.360234,11.60613,608.656921,1,30297,30333,36,3184400,318440,0.569059214,522.3542523,131
3105,5922.001462,4320.063637,16.079711,547.878036,1,30297,30299,2,3115200,311520,0.655853446,603.9591874,131
497,6040.906906,4116.699247,12.292453,783.236447,1,30297,30361,64,3025610,302561,0.320499491,316.358509,131
75,6021.575781,4111.907972,12.189592,488.476237,1,30297,30415,118,3025610,302561,0.322734747,309.5826229,131
2643,6172.514629,3789.60593,11.301141,591.260815,1,30298,30304,6,313180,31318,-0.127659739,146.2212961,131
3374,5569.548355,3490.050672,12.577839,1265.069707,1,30298,30374,76,31952152,3195215,-1.105019326,569.8564046,131
1612,6019.169936,4118.079852,11.75882,769.700024,1,30299,30415,116,3025612,302561,0.332324844,318.3109793,131
3379,5532.403312,3996.296774,13.442934,124.86055,1,30299,30415,116,3194030,319403,0.558250147,146.0836987,131
3383,5571.310491,3492.51019,11.768912,1262.587296,1,30300,30368,68,31952152,3195215,-1.099060511,566.3781209,131
1320,5709.74917,4280.683506,15.013766,489.942339,1,30301,30311,10,3184400,318440,0.84683816,548.2672721,155
2399,5919.322816,4264.05253,11.437199,592.847258,1,30301,30307,6,3184400,318440,0.591550607,524.7475203,155
916,6206.468921,3764.425192,14.219051,629.131268,1,30301,30303,2,3147010,314701,-0.151981005,181.8322373,155
3393,5532.312933,3689.66381,13.429471,203.395306,1,30302,30336,34,3256400,325640,-0.888176861,287.5607976,155
3396,5572.447858,3494.097681,10.914704,391.252599,1,30302,30374,72,31952152,3195215,-1.095194772,564.1330696,155
3334,5569.821873,4299.591413,1.474105,415.034746,1,30303,30307,4,3184410,318441,1.108081456,575.0070906,155
3403,5663.497243,4181.917296,2.103335,578.165733,1,30304,30378,74,3056600,305660,0.772450888,408.5907584,155
3405,5535.598356,3688.522519,12.088084,1067.71548,1,30304,30376,72,3256400,325640,-0.881274436,289.1748268,155
3027,5670.319522,4287.935282,14.628166,474.438188,1,30306,30308,2,3184400,318440,0.915859702,558.5228321,155
3112,5644.15815,4290.549883,11.483423,409.283678,1,30306,30312,6,3184400,318440,0.961975098,562.2204363,155
3421,5526.208326,3689.891667,13.330583,204.963547,1,30306,30338,32,3256400,325640,-0.905975145,287.2385592,155
3216,6183.610404,3750.900564,8.901332,609.544249,1,30307,30309,2,3147010,314701,-0.172286182,200.9589496,155
916,6123.179785,3744.480278,15.105785,552.352998,1,30307,30359,52,3147020,314702,-0.193939293,210.0386051,155
3313,5637.738481,4291.191473,11.894296,466.57555,1,30309,30337,28,3184400,318440,0.973674144,563.1277815,155
3027,5756.004186,4279.371846,14.299943,504.76188,1,30312,30326,14,3184400,318440,0.782003256,546.4123047,155
2399,5781.288993,4273.798566,10.945255,518.944152,1,30313,30319,6,3184400,318440,0.743301364,538.5304966,155
3216,6171.803319,3795.40271,7.247645,589.650221,1,30313,30367,54,313180,31318,-0.120679229,138.0234112,155
685,6138.585312,3795.924685,11.682257,556.757063,1,30313,30371,58,31952160,3195216,-0.125155218,137.285227,155
3174,6200.184299,3882.956851,12.278677,1066.046077,1,30316,30322,6,31952170,3195217,-0.012053351,14.20315752,155
2075,6212.897883,3915.683967,13.544687,624.651962,1,30318,30322,4,31952170,3195217,0.026810011,32.07997378,155
3112,5783.798545,4276.907078,11.622644,437.650124,1,30318,30336,18,3184400,318440,0.744343144,542.9265964,155
3473,5537.992243,4302.601343,14.056425,455.045388,1,30320,30322,2,3184410,318441,1.175329283,579.2637744,155
2399,5665.775635,4285.077418,11.434652,476.479626,1,30323,30429,106,3184400,318440,0.91963895,554.481202,155
3311,5829.642852,4273.408972,11.648632,539.263824,1,30324,30326,2,3184400,318440,0.688162682,537.9795275,155
1576,6216.668384,3884.178547,10.729525,627.668921,1,30325,30327,2,31952170,3195217,-0.010381857,12.47541847,155
3473,5609.228517,4308.85556,13.657391,446.697849,1,30326,30330,4,3216000,321600,1.043357056,588.1085729,155
2075,6165.659135,3801.402881,13.956882,582.687083,1,30328,30378,50,31952160,3195216,-0.114189706,129.537888,155
3526,5562.429116,3491.443284,12.832393,394.45266,1,30331,30353,22,31952150,3195215,-1.117862407,567.8869538,155
45,6139.296859,3799.430184,13.842346,556.91007,1,30331,30367,36,31952161,3195216,-0.120570169,132.3277028,155
3530,5576.772862,3500.134348,14.267424,385.059831,1,30332,30338,6,31952152,3195215,-1.080354569,555.5959332,155
1576,6187.120805,3810.260944,10.278464,602.772282,1,30333,30401,68,31952170,3195217,-0.100546224,117.0106951,155
2767,5920.172259,4316.803569,12.086223,550.472403,1,30333,30343,10,3115200,311520,0.653746582,599.3487551,155
3534,5563.829943,3493.398119,12.041901,1261.814629,1,30333,30355,22,31952150,3195215,-1.113114304,565.1223997,155
3269,6121.065562,3792.451157,12.909385,540.054674,1,30334,30384,50,31952160,3195216,-0.132560351,142.1975375,155
3553,5531.644393,4303.20162,14.800397,455.17691,1,30336,30506,170,3184410,318441,1.18910576,580.1126943,155
1693,6161.301344,3800.521113,11.4657,578.502818,1,30339,30399,60,31952160,3195216,-0.115906122,130.7848962,155
1743,5950.819061,4261.931142,12.587957,612.765215,1,30339,30425,86,3184400,318440,0.563565168,521.7474246,155
2165,6168.117006,3805.259401,15.435112,584.581106,1,30339,30417,78,1047631,104763,-0.109088034,124.0839451,155
2783,5607.124741,4289.370914,3.895304,466.063784,1,30342,30348,6,1058800,105880,1.026117049,560.5531223,155
3006,5611.286773,4323.2709,13.997714,438.837193,1,30347,30349,2,3216000,321600,1.054426858,608.4949423,155
3400,6102.370854,3743.973661,15.20952,1134.804554,1,30347,30411,64,3147020,314702,-0.199946821,210.7550698,155
600,6129.533505,3794.098403,12.170417,548.123681,1,30347,30403,56,31952160,3195216,-0.12898127,139.8679798,155
3596,5534.568324,4302.925122,14.530641,421.454879,1,30350,30508,158,3184410,318441,1.182745787,579.7216671,155
3597,5537.627313,3997.666265,14.758507,123.825846,1,30350,30490,140,928870,92887,0.550229004,148.0204515,155
3607,5527.326797,3994.963604,13.710349,762.375377,1,30352,30504,152,3194030,319403,0.566451527,144.1983116,155
1683,6110.71113,3744.177308,12.679299,1138.435708,1,30353,30409,56,3147020,314702,-0.197499592,210.4670694,155
3401,6146.081279,3745.023461,14.323995,1154.393558,1,30353,30409,56,3147020,314702,-0.187701362,209.2704284,155
3611,5538.720156,3994.54291,14.419689,120.530958,1,30354,30492,138,928871,92887,0.534018514,143.6033605,155
3616,5535.314346,3990.240062,15.067954,766.504514,1,30355,30493,138,3194032,319403,0.523882702,137.5182145,155
1531,6038.173514,4119.439387,14.423112,779.419549,1,30357,30493,136,3025611,302561,0.325386607,320.2336522,155
1681,6008.726834,4108.252504,9.780788,772.098339,1,30357,30491,134,3025610,302561,0.323633666,304.4130105,155
3625,5530.709213,3995.851878,12.64168,761.232241,1,30357,30483,126,3194030,319403,0.560939835,145.4545208,155
3627,5857.018811,4271.5651,2.331881,470.389902,1,30358,30364,6,3184400,318440,0.657778964,535.3718987,155
3629,5531.068956,3992.535755,11.042467,764.512921,1,30358,30496,138,3194031,319403,0.545309668,140.7648147,155
1765,6002.449692,4109.893243,6.167941,767.307744,1,30359,30493,134,3025611,302561,0.328923441,306.7333658,155
2784,6132.644679,3744.704768,13.20886,561.455509,1,30360,30414,54,3147020,314702,-0.191317826,209.7211283,155
3430,6108.986161,3744.135189,13.322032,538.728598,1,30360,30420,60,3147020,314702,-0.198001421,210.5266347,155
2522,6008.731211,4108.25375,5.945763,475.411954,1,30367,30497,130,3025610,302561,0.323633354,304.4147726,155
3665,5932.170572,3884.163436,2.703491,343.171592,1,30367,30401,34,3240640,324064,-0.015633942,12.49678865,155
3627,5966.602172,4264.184256,12.746203,535.129984,1,30368,30370,2,3184400,318440,0.554309858,524.933809,155
3674,5531.070288,4303.255909,13.55995,422.248573,1,30368,30462,94,3184410,318441,1.190357352,580.1894706,155
